S.No,Tower No.,Joint Box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
196,195,,S,DA,34,194-195,271.0957674,0.17,FALSE,27.970806,,9.742138889,78.80922222,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80922222222222 9.742138888888888, 78.80908333333333 9.744666666666665)"
197,196,,S,DA,34,195-196,279.6737904,1.73,FALSE,29.197495,,9.744666667,78.80908333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80908333333333 9.744666666666665, 78.80897222222222 9.74725)"
198,197,,S,DA,34,196-197,288.4208613,1.46,FALSE,29.349257,,9.74725,78.80897222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80897222222222 9.74725, 78.80886111111111 9.749833333333333)"
199,198,,T,DB+6,40,197-198,286.1815846,1.37,FALSE,30.05547,,9.749833333,78.80886111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80886111111111 9.749833333333333, 78.80924999999999 9.750444444444444)"
200,199,2W,T,DB+6,40,198-199,78.88483101,6.33,FALSE,30.151518,"32°3'36""R",9.750444444,78.80925,GOOD,Available,110KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80924999999999 9.750444444444444, 78.8093611111111 9.752972222222223)"
201,200,,S,DA,34,199-200,279.9135806,3.09,FALSE,29.776062,"0°39'36""L",9.752972222,78.80936111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8093611111111 9.752972222222223, 78.8095 9.755444444444445)"
202,201,,S,DA,34,200-201,275.8445366,2.58,FALSE,30.340187,,9.755444444,78.8095,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8095 9.755444444444445, 78.80955555555555 9.757583333333333)"
203,202,,S,DA,34,201-202,236.0980366,1.03,FALSE,30.603519,,9.757583333,78.80955556,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80955555555555 9.757583333333333, 78.80966666666666 9.760027777777777)"
204,203,,S,DA,34,202-203,271.9907918,3.86,FALSE,32.571625,,9.760027778,78.80966667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80966666666666 9.760027777777777, 78.80977777777777 9.762555555555556)"
205,204,,T,DB+3,37,203-204,279.1710392,1.87,FALSE,31.536617,"29°19'12""L",9.762555556,78.80977778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80977777777777 9.762555555555556, 78.81122222222221 9.764805555555556)"
206,205,,S,DA+3,37,204-205,295.4439125,2.25,FALSE,32.764313,,9.764805556,78.81122222,GOOD,Available,LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81122222222221 9.764805555555556, 78.81272222222222 9.767111111111111)"
207,206,,T,DB,34,205-206,301.6095246,2.62,FALSE,32.389919,"31°7'12""R",9.767111111,78.81272222,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81272222222222 9.767111111111111, 78.81266666666666 9.769222222222224)"
208,207,,S,DA,34,206-207,235.0821601,1.34,FALSE,33.910927,,9.769222222,78.81266667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81266666666666 9.769222222222224, 78.81261111111111 9.771194444444445)"
209,208,,S,DA,34,207-208,215.9609854,0.62,FALSE,33.86694,,9.771194444,78.81261111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81261111111111 9.771194444444445, 78.81258333333334 9.7735)"
210,209,,T,DC,35,208-209,255.4724135,2.06,FALSE,32.94949,"43°16'48""R",9.7735,78.81258333,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81258333333334 9.7735, 78.81072222222222 9.775361111111112)"
211,210,,S,DA,34,209-210,290.5712146,2.3,FALSE,34.565044,,9.775361111,78.81072222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81072222222222 9.775361111111112, 78.80902777777777 9.777333333333335)"
212,211,,S,DA,34,210-211,285.4316923,3.11,FALSE,33.499031,,9.777333333,78.80902778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80902777777777 9.777333333333335, 78.80722222222222 9.779194444444446)"
213,212,2W,T,DC,35,211-212,287.0651289,1.97,FALSE,33.87011,"43°27'0""R",9.779194444,78.80722222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80722222222222 9.779194444444446, 78.80725 9.78175)"
214,213,,S,DA,34,212-213,281.9348317,2.46,FALSE,34.754902,,9.78175,78.80725,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80725 9.78175, 78.80730555555556 9.784)"
215,214,,S,DA,34,213-214,250.5760664,3.37,FALSE,36.036499,,9.784,78.80730556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80730555555556 9.784, 78.80733333333333 9.786416666666666)"
216,215,,S,DA,34,214-215,264.9947212,4.03,FALSE,38.202068,,9.786416667,78.80733333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80733333333333 9.786416666666666, 78.8073611111111 9.788666666666666)"
217,216,,S,DA,34,215-216,250.4982125,3.86,FALSE,36.750515,,9.788666667,78.80736111,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8073611111111 9.788666666666666, 78.80738888888888 9.791055555555555)"
218,217,,T,DB,34,216-217,263.243093,2.17,FALSE,37.105469,"7°59'24""L",9.791055556,78.80738889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80738888888888 9.791055555555555, 78.80705555555555 9.793055555555556)"
219,218,,T,DB,34,217-218,223.9028639,3.54,FALSE,38.598259,"19°44'60""L",9.793055556,78.80705556,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80705555555555 9.793055555555556, 78.80836111111111 9.795361111111111)"
220,219,,S,DA+3,37,218-219,292.8516738,3.93,FALSE,38.654217,,9.795361111,78.80836111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80836111111111 9.795361111111111, 78.80966666666666 9.797694444444444)"
221,220,,T,DB+3,37,219-220,296.2790318,4.73,FALSE,38.088718,"27°24'36""R",9.797694444,78.80966667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80966666666666 9.797694444444444, 78.80961111111111 9.800055555555556)"
222,221,,S,DA,34,220-221,260.7726606,3.86,FALSE,39.197624,,9.800055556,78.80961111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80961111111111 9.800055555555556, 78.80955555555555 9.802333333333333)"
223,222,,S,DA,34,221-222,252.9899531,2.97,FALSE,39.78471,,9.802333333,78.80955556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80955555555555 9.802333333333333, 78.8095 9.80463888888889)"
224,223,,S,DA,34,222-223,254.118091,3.15,FALSE,38.629505,,9.804638889,78.8095,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8095 9.80463888888889, 78.80947222222223 9.806722222222223)"
225,224,,S,DA,34,223-224,229.4940551,3.78,FALSE,39.615135,,9.806722222,78.80947222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80947222222223 9.806722222222223, 78.8093611111111 9.809194444444445)"
226,225,,S,DA,34,224-225,273.7974719,4.11,FALSE,40.891418,,9.809194444,78.80936111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8093611111111 9.809194444444445, 78.80930555555555 9.811444444444446)"
227,226,,S,DA,34,225-226,250.3369796,3.96,FALSE,41.173847,,9.811444444,78.80930556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80930555555555 9.811444444444446, 78.80930555555555 9.813694444444446)"
228,227,2W,T,DB,34,226-227,249.2816276,5.62,FALSE,41.601372,"14°23'60""L",9.813694444,78.80930556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80930555555555 9.813694444444446, 78.80891666666666 9.815194444444446)"
229,228,,T,DB,34,227-228,172.714823,1.19,FALSE,42.535477,"8°17'24""R",9.815194444,78.80891667,GOOD,Available,11KV,Madurai-Thondi Road,Plain,Valuthur Lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80891666666666 9.815194444444446, 78.8081111111111 9.817055555555555)"
230,229,,S,DA,34,228-229,222.4257219,2.98,FALSE,43.78595,,9.817055556,78.80811111,GOOD,Available,,,Plain,Karaikudi Lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8081111111111 9.817055555555555, 78.80730555555556 9.818916666666667)"
231,230,,S,DA,34,229-230,222.83802,5.72,FALSE,43.890518,,9.818916667,78.80730556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80730555555556 9.818916666666667, 78.8065 9.820833333333333)"
232,231,,T,DB,34,230-231,230.2364163,6.23,FALSE,42.644943,"18°59'24""L",9.820833333,78.8065,GOOD,Available,LT,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8065 9.820833333333333, 78.80647222222223 9.823472222222222)"
233,232,,S,DA,34,231-232,292.7693494,4.01,FALSE,41.785114,,9.823472222,78.80647222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80647222222223 9.823472222222222, 78.80644444444444 9.82611111111111)"
234,233,,S,DA,34,232-233,291.3301707,2.76,FALSE,41.650093,,9.826111111,78.80644444,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80644444444444 9.82611111111111, 78.80644444444444 9.828527777777778)"
235,234,,S,DA,34,233-234,266.977371,1.62,FALSE,40.5084,,9.828527778,78.80644444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80644444444444 9.828527777777778, 78.80647222222223 9.830944444444444)"
236,235,,T,DB,34,234-235,267.8703722,2.08,FALSE,41.604866,"0°12'36""R",9.830944444,78.80647222,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80647222222223 9.830944444444444, 78.806 9.833166666666667)"
237,236,,S,DA,34,235-236,251.6095471,3.07,FALSE,42.288555,,9.833166667,78.806,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.806 9.833166666666667, 78.80547222222222 9.835583333333334)"
238,237,,S,DA,34,236-237,273.1471246,2.11,FALSE,42.667278,,9.835583333,78.80547222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80547222222222 9.835583333333334, 78.80497222222222 9.838000000000001)"
239,238,,T,DB,34,237-238,273.3318655,2.63,FALSE,43.778545,"15°45'36""R",9.838,78.80497222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80497222222222 9.838000000000001, 78.80372222222222 9.840388888888889)"
240,239,,S,DA+3,34,238-239,298.232607,2.14,FALSE,43.484192,,9.840388889,78.80372222,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80372222222222 9.840388888888889, 78.80241666666666 9.842944444444445)"
241,240,2W,T,DC,35,239-240,317.5309838,1.92,FALSE,45.63176,"30°26'60""L",9.842944444,78.80241667,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80241666666666 9.842944444444445, 78.80255555555556 9.845111111111112)"
242,241,,S,DA,34,240-241,239.5492132,0.72,FALSE,45.306572,,9.845111111,78.80255556,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80255555555556 9.845111111111112, 78.80269444444444 9.847277777777778)"
243,242,,S,DA,34,241-242,241.6727133,0.97,FALSE,45.713329,,9.847277778,78.80269444,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80269444444444 9.847277777777778, 78.80283333333333 9.849388888888889)"
244,243,,S,DA,34,242-243,232.3758873,2.87,FALSE,45.378056,,9.849388889,78.80283333,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80283333333333 9.849388888888889, 78.80294444444444 9.85136111111111)"
245,244,,T,DB,34,243-244,219.7156964,3.07,FALSE,43.767719,"3°13'48""L",9.851361111,78.80294444,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80294444444444 9.85136111111111, 78.80269444444444 9.853555555555555)"
246,245,,S,DA,34,244-245,244.1505311,0.76,FALSE,45.659729,,9.853555556,78.80269444,GOOD,Not Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80269444444444 9.853555555555555, 78.80244444444445 9.855833333333333)"
247,246,,S,DA,34,245-246,251.6876759,1.88,FALSE,45.619667,,9.855833333,78.80244444,GOOD,Not Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80244444444445 9.855833333333333, 78.80219444444444 9.858055555555556)"
248,247,,S,DA,34,246-247,248.0319609,2.34,FALSE,45.508137,,9.858055556,78.80219444,GOOD,Not Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80219444444444 9.858055555555556, 78.80197222222222 9.860027777777777)"
249,248,,T,DB,34,247-248,219.1870812,1.07,FALSE,46.509514,"1°4'12""R",9.860027778,78.80197222,GOOD,Not Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80197222222222 9.860027777777777, 78.80169444444444 9.862083333333333)"
250,249,,S,DA,34,248-249,230.9222846,2.95,FALSE,45.438896,,9.862083333,78.80169444,GOOD,Available,LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80169444444444 9.862083333333333, 78.80141666666667 9.864555555555555)"
251,250,,T,DC,35,249-250,274.5396019,4.11,FALSE,46.417191,"36°48'36""R",9.864555556,78.80141667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80141666666667 9.864555555555555, 78.79969444444444 9.866305555555556)"
252,251,,S,DA,34,250-251,269.6545843,6.55,FALSE,47.307892,,9.866305556,78.79969444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79969444444444 9.866305555555556, 78.79794444444444 9.86813888888889)"
253,252,,T,DB,34,251-252,280.1181576,2.34,FALSE,47.551949,"23°46'48""L",9.868138889,78.79794444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79794444444444 9.86813888888889, 78.79733333333333 9.869861111111112)"
254,253,,S,DA,34,252-253,202.2300487,7.51,FALSE,47.702244,,9.869861111,78.79733333,GOOD,Available,"3LT,11KV",ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79733333333333 9.869861111111112, 78.79658333333333 9.872055555555557)"
255,254,,S,DA,34,253-254,255.516773,1.13,FALSE,49.271774,,9.872055556,78.79658333,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79658333333333 9.872055555555557, 78.79577777777777 9.874416666666667)"
256,255,2W,T,DB,34,254-255,275.4790733,0.37,FALSE,49.70945,"13°55'48""L",9.874416667,78.79577778,GOOD,Available,LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79577777777777 9.874416666666667, 78.79730555555555 9.876750000000001)"
257,256,,S,DA+3,37,255-256,308.0942628,0.52,FALSE,50.158421,,9.87675,78.79730556,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79730555555555 9.876750000000001, 78.79877777777777 9.879055555555556)"
258,257,,T,DC,35,256-257,301.8460639,1.23,FALSE,49.27692,"10°5'24""R",9.879055556,78.79877778,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79877777777777 9.879055555555556, 78.798 9.880944444444445)"
259,258,,S,DA,34,257-258,227.2346541,2.07,FALSE,49.295845,,9.880944444,78.798,GOOD,Not Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.798 9.880944444444445, 78.79730555555555 9.882527777777778)"
260,259,,S,DA,34,258-259,190.7204463,0.82,FALSE,50.629707,,9.882527778,78.79730556,GOOD,Not Available,LT,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79730555555555 9.882527777777778, 78.79647222222222 9.8845)"
261,260,,T,DB,34,259-260,236.4527438,0.44,FALSE,50.024136,"4°41'60""R",9.8845,78.79647222,GOOD,Not Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79647222222222 9.8845, 78.79572222222222 9.885916666666667)"
262,261,,S,DA,34,260-261,177.8953388,3.21,FALSE,50.664734,,9.885916667,78.79572222,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79572222222222 9.885916666666667, 78.79488888888889 9.887555555555554)"
263,262,,T,DC,35,261-262,203.6663541,1.81,FALSE,49.528667,"41°0'0""R",9.887555556,78.79488889,GOOD,Available,2-LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79488888888889 9.887555555555554, 78.79219444444445 9.888638888888888)"
264,263,,S,DA+3,37,262-263,318.2632364,2.22,FALSE,51.286144,,9.888638889,78.79219444,GOOD,Not Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79219444444445 9.888638888888888, 78.78980555555556 9.889694444444444)"
265,264,,T,DC+3,38,263-264,287.3128933,3.07,FALSE,55.529194,"28°48'0""L",9.889694444,78.78980556,GOOD,Not Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.78980555555556 9.889694444444444, 78.78891666666667 9.890833333333333)"
266,265,,S,DA,34,264-265,158.6265174,0.89,FALSE,57.136093,,9.890833333,78.78891667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.78891666666667 9.890833333333333, 78.788 9.892083333333332)"
267,266,,T,DB,34,265-266,171.89855,4.72,FALSE,56.116428,"3°32'24""R",9.892083333,78.788,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.788 9.892083333333332, 78.78669444444444 9.893666666666666)"
268,267,,S,DA,34,266-267,226.1329227,3.99,FALSE,57.252686,,9.893666667,78.78669444,GOOD,Not Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.78669444444444 9.893666666666666, 78.78530555555555 9.895333333333333)"
269,268,,T,DB,34,267-268,238.3451685,3.72,FALSE,57.471943,"24°1'12""L",9.895333333,78.78530556,GOOD,Not Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.78530555555555 9.895333333333333, 78.78491666666666 9.896666666666667)"
270,269,,S,DA,34,268-269,155.5288341,3.68,FALSE,57.824371,,9.896666667,78.78491667,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.78491666666666 9.896666666666667, 78.78422222222223 9.899277777777778)"
271,270,,S,DA,34,269-270,298.6984254,7,FALSE,56.803402,,9.899277778,78.78422222,GOOD,Available,LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.78422222222223 9.899277777777778, 78.78355555555555 9.901694444444445)"
272,271,2W,T,DB,34,270-271,277.1508296,6.77,FALSE,58.115047,"20°25'12""R",9.901694444,78.78355556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.78355555555555 9.901694444444445, 78.78225 9.903555555555556)"
273,272,,S,DA,34,271-272,250.5170212,4.23,FALSE,57.010475,,9.903555556,78.78225,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.78225 9.903555555555556, 78.78086111111111 9.9055)"
274,273,,S,DA,34,272-273,262.2321542,6.61,FALSE,60.053844,,9.9055,78.78086111,GOOD,Available,2-LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.78086111111111 9.9055, 78.77941666666666 9.907555555555556)"
275,274,,S,DA,34,273-274,279.8594222,2.78,FALSE,55.00663,,9.907555556,78.77941667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.77941666666666 9.907555555555556, 78.77808333333333 9.9095)"
276,275,,S,DA,34,274-275,259.9884255,4.42,FALSE,54.140228,,9.9095,78.77808333,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.77808333333333 9.9095, 78.77672222222222 9.911444444444445)"
277,276,,T,DB,34,275-276,260.996314,2.45,FALSE,54.171341,"1°43'48""R",9.911444444,78.77672222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.77672222222222 9.911444444444445, 78.7755 9.91313888888889)"
278,277,,S,DA+6,40,276-277,229.6423399,1.08,FALSE,53.649014,,9.913138889,78.7755,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.7755 9.91313888888889, 78.77411111111111 9.915138888888889)"
279,278,,S,DA+6,40,277-278,269.4648009,2.6,FALSE,55.495155,,9.915138889,78.77411111,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.77411111111111 9.915138888888889, 78.77283333333334 9.916833333333333)"
280,279,,S,DA+6,40,278-279,233.2616082,1.07,FALSE,56.211395,,9.916833333,78.77283333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.77283333333334 9.916833333333333, 78.77161111111111 9.918527777777777)"
281,280,,T,DC+3,38,279-280,230.2116238,0.18,FALSE,57.802887,"57°18'36""R",9.918527778,78.77161111,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.77161111111111 9.918527777777777, 78.76927777777777 9.918388888888888)"
282,281,,S,DA,34,280-281,256.7794787,2.07,FALSE,58.564365,,9.918388889,78.76927778,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.76927777777777 9.918388888888888, 78.76733333333333 9.918277777777778)"
283,282,,S,DA,34,281-282,213.5765886,2.31,FALSE,58.139542,,9.918277778,78.76733333,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.76733333333333 9.918277777777778, 78.76488888888889 9.918166666666666)"
284,283,2W,T,DC,35,282-283,267.370993,2.74,FALSE,59.517342,"72°13'12""L",9.918166667,78.76488889,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.76488888888889 9.918166666666666, 78.7641388888889 9.920138888888888)"
285,284,,S,DA,34,283-284,234.0495396,2.23,FALSE,58.170593,,9.920138889,78.76413889,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.7641388888889 9.920138888888888, 78.76330555555556 9.922305555555555)"
286,285,,T,DB,34,284-285,256.7480918,0.68,FALSE,59.308712,"0°41'24""R",9.922305556,78.76330556,GOOD,Available,11KV,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.76330555555556 9.922305555555555, 78.76230555555556 9.924805555555555)"
287,286,,S,DA+3,37,285-286,298.9350294,4.2,FALSE,59.567307,,9.924805556,78.76230556,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.76230555555556 9.924805555555555, 78.76091666666666 9.92761111111111)"
288,287,,S,DA+3,37,286-287,343.8610004,6.5,FALSE,58.159779,,9.927611111,78.76091667,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.76091666666666 9.92761111111111, 78.76013888888889 9.930277777777777)"
289,288,,S,DA,34,287-288,306.900169,4.69,FALSE,59.638908,,9.930277778,78.76013889,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.76013888888889 9.930277777777777, 78.75916666666667 9.932666666666666)"
290,289,,T,DC,35,288-289,285.9488044,8.6,FALSE,61.291306,"19°37'48""R",9.932666667,78.75916667,GOOD,Available,11KV,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.75916666666667 9.932666666666666, 78.75772222222223 9.934277777777778)"
291,290,,S,DA,34,289-290,237.8682595,3.54,FALSE,61.067299,,9.934277778,78.75772222,GOOD,Not Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.75772222222223 9.934277777777778, 78.75622222222222 9.935972222222222)"
292,291,,S,DA,34,290-291,251.1142042,6.52,FALSE,60.135513,,9.935972222,78.75622222,GOOD,Not Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.75622222222222 9.935972222222222, 78.75461111111112 9.937777777777779)"
